#Jellyfish(all)100702.txt
#http://forum.enjoysudoku.com/a-pure-jellyfish-collection-t5776.html
#Puzzle,Label,Score,JF>=
..........12..3..4.43..5..6....6..5....7..8...57..4..2....9.5.....4...2..36..2..1,W4-JPF-1679,8,2
..........12..3..4.43..5..6....7..4....3..8...51..2..3....2.1.....9...5..69..4..2,W4-JPF-1684,3,2
..........12..3..4.34..5..6....6..2....1..3...73..4..1....7.5.....8...9..56..1..7,W4-JPF-1687,3,1
..........12..3..4.56..2..1....7..5....8..1...34..6..8....2.3.....4...9..28..1..6,W4-JPF-1688,3,1
..........12..3..4.53..6..1....7..2....3..8...34..2..5....1.5.....2...6..29..5..3,W4-JPF-1691,8,2
..........12..3..4.35..1..6....6..7....2..5...41..5..2....8.3.....4...2..63..9..1,W4-JPF-1692,4,1
..........12..3..4.35..1..6....6..7....2..8...41..5..2....9.3.....4...2..63..8..1,W4-JPF-1693,4,1
..........12..3..4.54..1..6....6..5....2..3...71..4..2....8.4.....7...9..65..2..1,W4-JPF-1694,8,2
..........12..3..4.56..1..7....1..3....3..8...71..5..6....9.6.....7...4..35..6..2,W4-JPF-1695,4,1
..........12..3..4.54..1..6....7..8....2..5...61..5..2....9.4.....6...3..75..4..1,W4-JPF-1698,3,1
..........12..3..4.45..6..7....8..6....5..9...57..2..3....4.3.....7...1..26..1..5,W4-JPF-1699,3,1
..........12..3..4.45..6..7....8..2....5..9...57..2..3....4.3.....2...1..26..1..5,W4-JPF-1701,3,2
..........12..3..4.45..6..7....1..6....5..8...57..2..3....4.3.....9...1..26..1..5,W4-JPF-1702,3,2
..........12..3..4.34..5..6....6..7....1..8...63..7..1....5.4.....6...9..47..1..3,W4-JPF-1711,7,2
..........12..3..4.35..6..7....7..6....2..8...24..1..3....9.4.....4...2..57..2..1,W4-JPF-1712,3,1
..........12..3..4.56..2..1....2..6....4..7...31..6..8....9.3.....3...4..45..8..2,W4-JPF-1713,4,2
..........12..3..4.54..1..6....6..5....2..7...81..4..3....9.2.....8...4..65..2..1,W4-JPF-1714,3,2
..........12..3..4.34..5..6....7..1....8..5...63..1..8....9.8.....6...5..45..8..3,W4-JPF-1715,3,1
..........12..3..4.43..5..6....6..5....2..7...84..7..3....7.9.....1...4..36..8..7,W4-JPF-1716,3,1
..........12..3..4.45..6..1....1..7....8..5...64..5..2....6.2.....9...6..31..2..8,W4-JPF-1719,3,2
..........12..3..4.54..6..1....1..7....8..1...65..4..2....5.2.....9...6..31..2..7,W4-JPF-1720,3,2
..........12..3..4.56..2..7....7..2....5..8...67..1..5....9.7.....1...6..23..5..1,W4-JPF-1722,3,2
..........12..3..4.54..6..1....1..7....5..6...85..4..2....5.2.....9...8..31..2..6,W4-JPF-1723,3,2
..........12..3..4.43..5..6....6..5....7..8...59..1..2....3.5.....4...2..36..2..1,W4-JPF-1725,3,1
..........12..3..4.45..1..6....5..4....6..1...34..7..5....4.3.....8...9..61..5..2,W4-JPF-1726,3,2
..........12..3..4.56..7..2....4..3....5..6...64..1..5....8.9.....7...6..23..5..1,W4-JPF-1727,3,2
..........12..3..4.56..7..2....2..3....5..6...64..1..5....8.9.....7...6..23..5..1,W4-JPF-1728,3,2
..........12..3..4.43..5..6....6..5....7..8...57..1..2....9.5.....4...6..36..2..1,W4-JPF-1730,3,2
..........12..3..4.43..5..6....6..5....7..8...57..1..2....9.5.....4...2..36..2..1,W4-JPF-1731,8,2
..........12..3..4.43..5..6....6..5....7..8...57..1..2....9.5.....1...2..36..2..1,W4-JPF-1734,3,2
..........12..3..4.54..6..7....7..3....5..2...27..1..5....8.9.....6...2..43..5..1,W4-JPF-1736,3,2
..........12..3..4.56..2..1....4..3....5..7...38..6..5....6.3.....2...9..21..5..6,W4-JPF-1737,3,1
..........12..3..4.45..6..1....7..3....3..2...64..5..8....9.6.....4...8..31..8..2,W4-JPF-1741,3,1
..........12..3..4.56..2..1....4..2....1..6...61..7..5....8.9.....5...6..43..6..7,W4-JPF-1744,3,2
..........12..3..4.43..5..6....4..5....3..7...54..1..2....8.5.....4...2..36..2..9,W4-JPF-1749,3,2
..........12..3..4.43..5..6....3..5....7..8...96..2..7....4.6.....6...1..25..1..9,W4-JPF-1753,3,1
..........12..3..4.43..5..6....6..5....2..7...54..1..8....9.5.....4...8..36..8..1,W4-JPF-1754,8,2
..........12..3..4.56..1..2....2..6....5..7...34..6..5....1.3.....2...8..21..5..9,W4-JPF-1755,3,1
..........12..3..4.53..6..7....4..6....7..1...61..2..3....2.5.....8...9..75..4..2,W4-JPF-1756,3,1
..........12..3..4.56..2..1....4..3....1..6...61..7..5....8.9.....2...6..43..5..7,W4-JPF-1757,3,2
..........12..3..4.43..5..6....3..5....7..8...69..2..7....4.6.....6...1..25..1..9,W4-JPF-1758,3,1
..........12..3..4.53..2..6....5..1....2..7...31..6..2....8.4.....9...2..84..7..3,W4-JPF-1763,8,1
..........12..3..4.45..2..6....3..6....5..7...21..8..3....8.2.....9...4..37..4..1,W4-JPF-1769,3,1
..........12..3..4.54..6..2....4..1....7..4...86..2..5....8.9.....3...5..45..1..8,W4-JPF-1770,3,1
..........12..3..4.45..6..7....8..9....4..1...36..5..2....5.2.....7...4..21..4..6,W4-JPF-1771,3,2
..........12..3..4.56..2..7....7..6....1..8...65..4..3....4.3.....6...9..47..5..6,W4-JPF-1772,3,1
..........12..3..4.53..2..6....1..7....5..3...36..4..1....8.1.....6...5..45..1..2,W4-JPF-1775,3,1
..........12..3..4.35..1..6....6..7....2..3...53..4..2....8.9.....4...2..46..2..1,W4-JPF-1779,3,3
..........12..3..4.54..6..2....4..1....7..4...86..2..5....8.9.....3...5..45..1..3,W4-JPF-1780,3,1
..........12..3..4.35..6..2....7..4....3..5...68..5..1....1.6.....9...8..21..8..5,W4-JPF-1783,8,2
..........12..3..4.53..6..2....7..4....3..5...86..5..1....1.6.....9...8..21..8..5,W4-JPF-1784,8,2
..........12..3..4.53..2..6....5..7....3..6...38..4..1....9.1.....8...4..45..1..2,W4-JPF-1788,3,1
..........12..3..4.35..1..6....7..4....6..2...46..2..5....1.8.....9...3..51..6..2,W4-JPF-1791,3,3
..........12..3..4.53..6..2....7..4....3..5...68..5..1....1.6.....9...8..21..8..5,W4-JPF-1794,8,2
..........12..3..4.53..6..1....7..4....3..5...68..5..2....2.6.....9...8..21..8..5,W4-JPF-1795,8,2
..........12..3..4.53..6..2....3..7....6..5...64..5..3....5.8.....9...6..21..4..5,W4-JPF-1796,3,3
..........12..3..4.56..1..7....6..2....7..5...34..5..6....8.2.....9...3..21..4..5,W4-JPF-1797,3,2
..........12..3..4.56..1..7....6..2....4..5...37..5..6....8.2.....9...3..21..7..5,W4-JPF-1798,3,2
..........12..3..4.56..2..7....6..1....7..5...34..5..6....8.1.....9...3..21..4..5,W4-JPF-1799,3,2
..........12..3..4.35..1..6....4..7....1..3...87..6..2....8.5.....9...2..46..5..1,W4-JPF-1801,3,1
..........12..3..4.35..1..6....6..7....1..3...87..4..5....8.2.....9...5..64..2..1,W4-JPF-1803,3,1
..........12..3..4.53..6..2....7..4....3..5...68..4..1....1.6.....9...8..21..8..5,W4-JPF-1804,8,2
..........12..3..4.53..2..6....7..1....8..3...36..4..8....9.8.....6...5..45..8..2,W4-JPF-1806,3,1
..........12..3..4.53..6..2....7..4....3..5...86..4..1....1.6.....9...8..21..8..5,W4-JPF-1807,8,2
..........12..3..4.56..7..2....1..7....8..5...37..5..6....5.9.....4...3..65..2..1,W4-JPF-1809,8,2
..........12..3..4.56..7..2....1..7....8..9...37..5..6....4.2.....5...3..65..2..1,W4-JPF-1810,3,2
..........12..3..4.53..6..2....7..4....3..5...46..5..1....1.8.....9...6..21..8..3,W4-JPF-1811,3,1
..........12..3..4.53..2..6....4..5....5..7...26..1..3....8.4.....6...3..49..5..1,W4-JPF-1812,3,1
..........12..3..4.35..1..6....5..3....7..6...67..2..5....4.8.....9...2..43..5..1,W4-JPF-1813,3,1
..........12..3..4.53..6..7....2..3....3..8...64..1..2....9.6.....6...2..21..7..5,W4-JPF-1815,3,2
..........12..3..4.35..1..6....4..6....7..4...61..2..5....3.5.....8...3..49..5..1,W4-JPF-1816,3,2
..........12..3..4.56..2..7....5..7....1..8...34..6..1....9.4.....4...1..65..1..2,W4-JPF-1819,3,2
..........12..3..4.54..6..2....1..5....2..7...68..4..9....8.2.....3...6..41..2..5,W4-JPF-1822,3,1
..........12..3..4.35..2..6....4..1....2..7...53..1..2....8.5.....9...4..48..5..3,W4-JPF-1823,4,1
..........12..3..4.35..1..6....7..8....2..9...63..8..1....4.2.....6...1..58..2..3,W4-JPF-1825,8,2
..........12..3..4.56..7..2....5..7....8..1...37..1..6....1.9.....4...3..65..2..1,W4-JPF-1826,4,2
..........12..3..4.54..6..7....1..6....8..5...63..5..2....5.9.....7...3..21..4..5,W4-JPF-1827,8,2
..........12..3..4.45..6..1....1..4....5..7...26..7..5....8.9.....3...6..91..4..2,W4-JPF-1828,3,1
..........12..3..4.35..1..6....4..2....7..1...86..2..3....3.8.....4...9..54..8..2,W4-JPF-1829,4,1
..........12..3..4.53..6..7....8..9....3..6...35..7..1....7.4.....5...1..68..4..3,W4-JPF-1833,7,1
..........12..3..4.35..1..6....1..7....8..4...61..9..5....2.5.....6...1..49..5..3,W4-JPF-1835,3,1
..........12..3..4.45..6..1....1..4....2..7...56..7..2....8.9.....3...6..91..4..5,W4-JPF-1840,3,1
..........12..3..4.35..1..6....4..2....7..3...86..2..1....1.8.....4...9..54..8..2,W4-JPF-1844,4,1
..........12..3..4.54..2..6....1..7....5..8...36..4..1....9.3.....6...5..45..8..2,W4-JPF-1846,3,1
..........12..3..4.54..2..6....2..7....1..8...36..4..1....9.3.....6...5..45..8..2,W4-JPF-1847,4,1
..........12..3..4.54..6..2....7..5....2..8...23..5..1....5.9.....4...3..76..1..5,W4-JPF-1848,3,1
..........12..3..4.53..2..6....7..4....6..8...36..1..5....9.5.....2...3..49..5..1,W4-JPF-1852,3,2
..........12..3..4.56..1..7....1..2....7..5...34..5..6....8.4.....9...3..21..7..5,W4-JPF-1854,3,2
..........12..3..4.35..1..6....3..2....5..7...64..8..3....9.5.....6...4..81..5..2,W4-JPF-1857,3,1
..........12..3..4.45..6..1....5..3....1..2...26..7..5....4.8.....9...7..73..5..2,W4-JPF-1861,3,1
..........12..3..4.53..2..6....2..4....3..5...47..5..1....1.8.....9...7..61..7..3,W4-JPF-1862,8,2
..........12..3..4.56..1..7....6..1....7..4...34..8..2....4.2.....9...3..21..6..8,W4-JPF-1865,3,1
..........12..3..4.45..2..6....6..7....2..5...54..7..2....8.1.....6...9..63..1..7,W4-JPF-1866,3,2
..........12..3..4.53..2..6....7..4....5..1...36..1..8....3.9.....2...8..95..8..3,W4-JPF-1867,3,1
..........12..3..4.35..1..6....5..7....2..1...46..7..5....4.6.....8...9..23..5..7,W4-JPF-1868,3,1
..........12..3..4.35..1..6....4..2....7..5...56..2..7....8.3.....9...5..43..7..1,W4-JPF-1869,3,2
..........12..3..4.45..6..1....3..6....7..8...91..2..7....4.1.....1...5..26..5..9,W4-JPF-1871,3,1
..........12..3..4.53..6..2....7..8....3..5...64..5..1....5.6.....9...4..81..4..3,W4-JPF-1872,4,1
..........12..3..4.54..2..6....2..4....5..7...36..4..1....8.1.....4...5..95..6..2,W4-JPF-1873,3,1
..........12..3..4.45..1..6....5..2....7..8...68..4..3....2.9.....4...3..51..6..2,W4-JPF-1876,3,2
..........12..3..4.45..1..6....6..3....7..8...84..5..1....5.9.....1...2..56..4..3,W4-JPF-1877,3,1
..........12..3..4.45..1..6....6..3....7..8...73..5..2....5.9.....2...1..56..4..3,W4-JPF-1879,3,2
..........12..3..4.54..2..6....3..2....1..5...35..6..1....6.4.....7...8..28..4..3,W4-JPF-1881,3,1
..........12..3..4.45..6..7....7..6....1..8...64..5..1....5.9.....2...3..57..4..6,W4-JPF-1887,8,2
..........12..3..4.45..6..7....7..6....3..4...64..5..2....5.6.....2...8..57..4..1,W4-JPF-1888,8,1
..........12..3..4.45..6..7....7..6....8..9...64..5..2....5.2.....1...3..57..4..6,W4-JPF-1889,8,2
..........12..3..4.35..2..6....4..1....7..5...57..6..3....8.9.....6...2..63..1..5,W4-JPF-1891,3,1
..........12..3..4.53..6..2....7..5....1..8...38..5..1....9.5.....6...1..65..2..3,W4-JPF-1892,8,2
..........12..3..4.54..1..6....6..7....8..1...35..4..2....4.3.....9...5..46..5..8,W4-JPF-1893,4,1
..........12..3..4.54..2..6....6..1....7..2...35..4..8....4.3.....9...8..48..5..1,W4-JPF-1894,8,2
..........12..3..4.35..6..1....5..6....3..7...81..2..3....4.3.....9...1..26..1..8,W4-JPF-1895,3,1
..........12..3..4.45..6..7....7..8....4..1...34..5..6....5.3.....2...9..57..4..2,W4-JPF-1899,3,1
..........12..3..4.45..6..7....7..3....1..8...34..5..1....5.9.....2...6..57..4..3,W4-JPF-1902,8,2
..........12..3..4.45..6..7....7..1....2..5...34..5..8....5.3.....7...9..57..4..1,W4-JPF-1903,3,1
..........12..3..4.56..1..7....8..9....1..3...71..5..2....4.6.....7...2..23..6..1,W4-JPF-1904,4,1
..........12..3..4.53..6..7....4..2....1..7...36..7..5....8.9.....3...6..45..2..3,W4-JPF-1905,4,1
..........12..3..4.54..1..6....6..7....2..8...35..4..2....5.2.....9...3..46..2..5,W4-JPF-1906,3,3
..........12..3..4.45..6..7....4..6....5..8...23..1..5....3.5.....9...7..61..5..2,W4-JPF-1909,3,2
..........12..3..4.53..6..2....7..6....6..1...84..1..3....8.9.....5...2..36..9..5,W4-JPF-1912,3,1
..........12..3..4.53..6..2....3..6....7..8...84..1..3....4.2.....9...5..65..8..1,W4-JPF-1913,3,2
..........12..3..4.35..6..1....5..3....7..8...46..1..5....4.6.....9...4..73..5..2,W4-JPF-1914,3,1
..........12..3..4.45..1..6....7..2....6..4...38..2..5....2.9.....3...8..61..4..2,W4-JPF-1916,3,2
..........12..3..4.56..2..7....4..6....5..1...31..6..5....7.3.....8...9..27..1..6,W4-JPF-1917,3,2
..........12..3..4.45..1..6....7..4....1..8...39..2..5....2.5.....5...9..61..4..2,W4-JPF-1919,3,2
..........12..3..4.45..1..6....4..2....6..3...37..2..5....2.8.....9...7..61..4..2,W4-JPF-1920,3,2
..........12..3..4.54..6..7....7..1....2..6...75..1..2....8.1.....7...9..46..2..5,W4-JPF-1921,8,2
..........12..3..4.53..6..2....7..6....8..3...34..5..7....4.2.....9...3..65..2..1,W4-JPF-1922,3,2
..........12..3..4.45..1..6....7..2....6..8...31..2..5....3.5.....9...3..68..4..2,W4-JPF-1923,8,2
..........12..3..4.56..7..8....7..6....5..1...31..6..5....4.3.....8...9..24..1..6,W4-JPF-1925,3,1
..........12..3..4.35..6..2....5..3....7..2...26..1..5....4.8.....9...1..71..5..3,W4-JPF-1927,3,2
..........12..3..4.35..2..6....2..7....8..3...29..1..5....3.5.....6...9..41..5..2,W4-JPF-1928,3,2
..........12..3..4.45..1..6....7..1....4..3...63..2..5....2.8.....9...3..51..4..2,W4-JPF-1929,8,3
..........12..3..4.53..6..2....4..6....2..7...75..8..3....8.9.....1...5..34..7..1,W4-JPF-1930,3,1
..........12..3..4.54..1..6....6..2....1..7...35..2..1....4.3.....2...8..46..5..2,W4-JPF-1931,3,3
..........12..3..4.53..6..7....4..8....7..5...26..5..1....1.6.....9...2..41..2..5,W4-JPF-1933,3,1
..........12..3..4.35..6..7....3..6....5..4...27..1..3....8.5.....9...7..61..5..2,W4-JPF-1935,3,1
..........12..3..4.53..6..7....2..1....6..8...24..5..3....5.9.....7...4..71..2..5,W4-JPF-1938,8,2
..........12..3..4.54..1..6....1..3....7..8...29..6..5....4.5.....6...9..31..5..2,W4-JPF-1940,4,1
..........12..3..4.45..1..6....1..2....5..3...67..4..8....8.5.....6...9..84..5..1,W4-JPF-1941,3,1
..........12..3..4.56..7..8....5..7....6..9...24..1..6....7.4.....4...3..71..6..2,W4-JPF-1942,3,1
..........12..3..4.45..1..6....6..5....2..3...74..5..2....7.4.....8...9..63..2..1,W4-JPF-1946,3,2
..........12..3..4.35..6..2....3..7....1..2...56..2..3....8.9.....5...6..43..7..1,W4-JPF-1955,3,1
..........12..3..4.45..1..6....6..1....7..8...84..5..3....3.9.....1...3..56..2..8,W4-JPF-1956,3,2
..........12..3..4.56..2..7....4..5....6..1...31..5..6....7.3.....8...9..27..1..5,W4-JPF-1957,3,2
..........12..3..4.56..7..2....4..2....5..7...64..2..3....8.6.....1...9..35..6..7,W4-JPF-1961,3,2
..........12..3..4.35..6..1....7..6....2..5...24..8..3....9.1.....4...8..86..1..2,W4-JPF-1962,4,1
..........12..3..4.45..1..6....6..2....7..5...64..8..1....3.1.....4...9..38..6..2,W4-JPF-1969,3,1
..........12..3..4.45..1..6....6..1....2..3...71..5..2....5.8.....9...7..63..7..1,W4-JPF-1971,3,1
..........12..3..4.35..2..6....4..6....7..5...41..8..2....8.3.....4...9..27..5..8,W4-JPF-1972,3,1
..........12..3..4.45..2..6....6..7....1..2...34..8..1....5.3.....6...9..56..4..7,W4-JPF-1973,3,1
..........12..3..4.45..1..6....6..4....7..1...34..8..2....5.3.....9...2..26..4..8,W4-JPF-1976,4,1
..........12..3..4.45..1..6....6..7....2..1...38..5..2....9.2.....6...3..61..4..8,W4-JPF-1977,3,2
..........12..3..4.35..2..6....2..1....4..7...83..7..5....6.8.....9...3..56..8..7,W4-JPF-1978,3,1
..........12..3..4.53..6..2....7..4....3..1...48..1..5....5.6.....9...8..25..8..3,W4-JPF-1980,3,1
..........12..3..4.53..6..2....4..6....2..7...75..8..3....8.9.....1...5..34..7..8,W4-JPF-1982,3,1
..........12..3..4.54..1..6....6..2....1..7...35..8..1....4.3.....2...9..46..5..2,W4-JPF-1983,3,1
..........12..3..4.54..1..6....6..7....8..1...35..7..2....4.3.....9...5..46..5..7,W4-JPF-1984,4,1
..........12..3..4.54..6..7....5..6....8..9...27..1..8....6.7.....7...3..61..8..2,W4-JPF-1985,3,1
..........12..3..4.54..6..7....7..6....1..2...35..8..1....4.3.....8...9..47..5..2,W4-JPF-1987,3,1
..........12..3..4.35..6..1....5..3....4..7...86..2..5....9.3.....1...2..43..5..6,W4-JPF-1989,3,1
..........12..3..4.53..6..7....7..4....1..3...65..8..1....5.1.....8...9..37..4..6,W4-JPF-1990,3,1
..........12..3..4.45..1..6....6..7....3..5...34..5..2....5.8.....9...2..68..2..3,W4-JPF-1992,3,1
..........12..3..4.53..6..7....2..3....8..9...37..4..1....6.1.....7...5..45..1..2,W4-JPF-1996,3,2
..........12..3..4.53..6..7....7..6....2..8...65..1..2....1.6.....4...9..37..2..1,W4-JPF-1999,3,1
..........12..3..4.54..2..6....7..3....6..8...26..1..5....9.5.....2...4..83..5..1,W4-JPF-2000,3,2
..........12..3..4.45..6..7....8..6....2..9...64..1..2....3.6.....4...2..53..2..1,W4-JPF-2004,3,1
..........12..3..4.53..1..6....7..8....1..6...29..5..3....5.2.....4...9..61..9..5,W4-JPF-2009,8,2
..........12..3..4.45..1..6....4..3....6..7...83..2..5....5.6.....9...8..61..8..2,W4-JPF-2010,4,1
..........12..3..4.53..6..2....7..2....3..5...68..5..1....1.6.....9...8..41..8..5,W4-JPF-2011,8,2
..........12..3..4.45..1..6....1..2....7..6...83..2..5....2.8.....9...3..51..8..2,W4-JPF-2012,3,2
..........12..3..4.53..6..7....8..9....6..3...39..2..1....7.1.....5...3..45..1..9,W4-JPF-2017,3,1
..........12..3..4.53..6..7....6..8....4..3...37..2..1....9.1.....7...5..45..1..6,W4-JPF-2018,4,1
..........12..3..4.53..6..7....6..8....1..3...37..2..1....9.1.....7...5..45..1..6,W4-JPF-2019,4,1
..........12..3..4.53..6..7....6..8....2..3...37..4..2....9.2.....7...5..45..2..6,W4-JPF-2021,4,1
..........12..3..4.35..2..6....7..1....8..5...56..1..8....9.3.....4...5..43..8..1,W4-JPF-2022,3,2
..........12..3..4.45..2..6....7..8....2..9...56..8..1....5.1.....6...4..34..1..2,W4-JPF-2026,8,2
..........12..3..4.45..6..2....7..4....8..9...31..5..8....5.1.....6...3..26..4..5,W4-JPF-2027,8,2
..........12..3..4.53..6..2....7..4....3..1...68..1..5....5.6.....9...8..25..8..1,W4-JPF-2028,8,2
..........12..3..4.35..6..1....5..3....6..1...47..2..5....4.8.....9...2..23..5..7,W4-JPF-2029,4,1
..........12..3..4.56..2..7....5..4....1..8...67..9..1....3.6.....7...5..45..1..2,W4-JPF-2030,3,1
..........12..3..4.45..2..6....1..6....2..7...34..8..2....9.2.....4...5..56..1..8,W4-JPF-2032,3,1
..........12..3..4.35..2..6....6..1....7..5...28..4..3....9.4.....8...2..63..1..8,W4-JPF-2036,4,1
..........12..3..4.56..2..7....8..6....5..2...39..6..5....6.3.....9...5..25..7..9,W4-JPF-2038,3,1
..........12..3..4.35..6..2....7..1....5..6...23..1..7....2.4.....8...2..76..5..3,W4-JPF-2041,7,1
..........12..3..4.35..2..6....7..4....6..5...83..4..2....4.3.....8...5..26..5..1,W4-JPF-2044,7,1
..........12..3..4.54..1..6....7..2....4..8...68..2..3....2.5.....9...8..41..8..2,W4-JPF-2049,3,2
..........12..3..4.45..6..2....6..7....2..1...84..5..6....4.2.....9...8..36..2..1,W4-JPF-2050,3,2
..........12..3..4.56..1..7....2..1....7..3...34..5..2....5.8.....9...3..61..4..5,W4-JPF-2054,4,1
..........12..3..4.35..2..6....7..4....5..3...28..6..1....8.5.....9...6..73..5..2,W4-JPF-2056,8,1
..........12..3..4.53..1..6....7..2....8..9...49..5..3....5.1.....2...6..26..4..5,W4-JPF-2057,3,2
..........12..3..4.45..6..2....7..1....6..4...31..4..5....4.8.....9...3..57..1..6,W4-JPF-2059,4,2
..........12..3..4.56..1..7....8..1....4..2...73..2..6....2.1.....9...3..61..7..2,W4-JPF-2060,3,2
..........12..3..4.56..7..8....6..5....3..9...78..2..6....4.2.....8...1..25..1..7,W4-JPF-2061,3,1
..........12..3..4.53..6..7....8..1....6..9...31..4..5....2.7.....1...5..46..7..1,W4-JPF-2064,3,1
..........12..3..4.56..7..2....8..9....5..1...34..2..5....6.5.....4...7..25..1..6,W4-JPF-2065,8,2
..........12..3..4.56..2..7....8..7....5..1...34..6..5....2.3.....4...5..25..7..6,W4-JPF-2069,3,1
..........12..3..4.56..2..7....1..7....5..1...34..6..5....6.4.....8...9..25..1..6,W4-JPF-2070,7,2
..........12..3..4.56..2..7....8..3....5..1...34..6..5....5.9.....4...1..25..1..6,W4-JPF-2073,3,1
..........12..3..4.56..1..7....7..8....6..3...61..5..2....4.6.....9...2..73..6..1,W4-JPF-2074,3,2
..........12..3..4.35..2..6....4..5....3..7...56..1..3....8.9.....2...6..49..5..2,W4-JPF-2076,4,1
..........12..3..4.35..2..6....2..7....8..3...63..9..1....3.5.....6...1..49..5..2,W4-JPF-2080,3,1
..........12..3..4.45..2..6....3..6....1..7...24..5..1....4.1.....8...9..37..1..2,W4-JPF-2086,8,2
..........12..3..4.54..6..7....2..8....7..4...41..5..2....5.9.....1...3..76..4..5,W4-JPF-2088,4,1
..........12..3..4.35..6..7....7..5....2..1...64..1..2....8.9.....4...3..23..7..1,W4-JPF-2091,3,2
..........12..3..4.56..7..2....1..7....8..5...37..5..6....3.4.....9...3..61..2..5,W4-JPF-2093,4,2
..........12..3..4.56..7..2....1..7....8..5...37..5..6....5.9.....4...3..61..2..5,W4-JPF-2094,4,2
..........12..3..4.56..7..2....1..3....8..5...73..5..6....5.9.....4...7..61..2..5,W4-JPF-2095,4,2
..........12..3..4.56..7..2....1..7....8..4...37..4..6....5.9.....4...3..61..2..5,W4-JPF-2097,4,2
..........12..3..4.56..7..2....1..3....8..5...37..5..6....5.9.....4...7..61..2..5,W4-JPF-2099,4,2
..........12..3..4.56..7..2....1..7....8..5...73..5..6....5.9.....4...3..61..2..5,W4-JPF-2100,4,2
..........12..3..4.35..2..6....4..1....7..5...26..5..3....8.6.....9...2..49..1..5,W4-JPF-2107,3,2
..........12..3..4.35..2..6....7..8....6..5...43..1..2....4.3.....1...4..86..5..1,W4-JPF-2108,3,1
..........12..3..4.35..2..6....7..3....8..9...63..1..7....2.5.....6...1..47..5..3,W4-JPF-2115,7,2
..........12..3..4.56..1..7....7..2....5..4...43..2..6....6.8.....9...3..61..7..2,W4-JPF-2121,3,2
..........12..3..4.35..2..6....7..5....3..1...84..5..3....5.4.....4...9..26..1..8,W4-JPF-2124,3,2
..........12..3..4.35..2..6....4..1....7..6...84..5..3....8.9.....5...2..63..1..8,W4-JPF-2125,3,2
